case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_network_1_248,network_1,hybrid,Return the grade for the high schooler named Kyle.,"[""grade"", ""high schooler"", ""Kyle"", ""student_name""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,"[""highschooler.grade"", ""highschooler.kyle"", ""highschooler.name""]","[""highschooler.grade"", ""highschooler.id"", ""highschooler.name"", ""likes.student_id"", ""friend.student_id"", ""likes.liked_id"", ""friend.friend_id""]",False,,[],[],False,False,False,False,3156,3157.616,9.013,True,7,4,retrieval_miss,task not solved
spider_network_1_249,network_1,hybrid,Show the names of all high schoolers in grade 10.,"[""high schooler"", ""grade 10"", ""name"", ""student""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade"", ""highschooler.name""]","[""highschooler.id"", ""highschooler.grade"", ""highschooler.name"", ""friend.student_id"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,3173,3175.338,10.907,True,7,4,none,
spider_network_1_250,network_1,hybrid,What are the names of all high schoolers in grade 10?,"[""high schooler"", ""grade 10"", ""name"", ""student""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade"", ""highschooler.name""]","[""highschooler.id"", ""highschooler.grade"", ""highschooler.name"", ""friend.student_id"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,3218,3220.746,11.333,True,7,4,none,
spider_network_1_251,network_1,hybrid,Show the ID of the high schooler named Kyle.,"[""Kyle"", ""high schooler"", ""ID"", ""student_id""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,"[""highschooler.id"", ""highschooler.kyle"", ""highschooler.name""]","[""highschooler.id"", ""likes.student_id"", ""friend.student_id"", ""highschooler.grade"", ""friend.friend_id"", ""likes.liked_id"", ""highschooler.name""]",False,,[],[],False,False,False,False,2862,2863.524,10.509,True,7,4,retrieval_miss,task not solved
spider_network_1_252,network_1,hybrid,What is Kyle's id?,"[""Kyle"", ""id"", ""user"", ""name""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""likes"", ""friend""]",True,"[""highschooler.id"", ""highschooler.kyle"", ""highschooler.name""]","[""highschooler.id"", ""likes.student_id"", ""friend.friend_id"", ""highschooler.name"", ""likes.liked_id"", ""highschooler.grade"", ""friend.student_id""]",False,,[],[],False,False,False,False,2871,2873.393,10.746,True,7,4,retrieval_miss,task not solved
spider_network_1_253,network_1,hybrid,How many high schoolers are there in grade 9 or 10?,"[""high schooler"", ""grade 9"", ""grade 10"", ""student grade""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,"[""highschooler.grade""]","[""highschooler.grade"", ""highschooler.id"", ""highschooler.name"", ""likes.student_id"", ""friend.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,3039,3040.932,10.143,True,7,4,none,
spider_network_1_254,network_1,hybrid,Count the number of high schoolers in grades 9 or 10.,"[""high schooler"", ""grade"", ""9"", ""10""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade""]","[""highschooler.grade"", ""highschooler.id"", ""highschooler.name"", ""likes.student_id"", ""friend.student_id"", ""likes.liked_id"", ""friend.friend_id""]",True,,[],[],False,False,False,False,2002,2003.821,8.158,True,7,4,none,
spider_network_1_255,network_1,hybrid,Show the number of high schoolers for each grade.,"[""high schooler grade count"", ""grade enrollment"", ""student grade level"", ""high_schoolers grade""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade""]","[""highschooler.grade"", ""highschooler.id"", ""highschooler.name"", ""likes.student_id"", ""friend.student_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,2796,2798.472,11.879,True,7,4,none,
spider_dog_kennels_256,dog_kennels,hybrid,Which states have both owners and professionals living there?,"[""owners professionals states"", ""owner state professional"", ""state owner professional"", ""residence state owner professional""]",ai-assisted-retrieval,"[""owners"", ""professionals""]","[""owners"", ""professionals""]",True,[],"[""owners.state"", ""professionals.state"", ""professionals.professional_id"", ""owners.owner_id"", ""professionals.home_phone"", ""professionals.role_code"", ""treatments.professional_id"", ""owners.cell_number""]",True,,[],[],False,True,False,False,3137,3147.525,50.676,True,7,4,none,
spider_dog_kennels_257,dog_kennels,hybrid,Find the states where both owners and professionals live.,"[""owners"", ""professionals"", ""states"", ""live""]",ai-assisted-retrieval,"[""owners"", ""professionals""]","[""professionals"", ""owners"", ""dogs""]",True,[],"[""dogs.abandoned_yn"", ""owners.home_phone"", ""professionals.home_phone"", ""breeds.breed_code"", ""dogs.date_departed"", ""owners.state""]",True,,[],[],False,True,False,False,2856,2861.282,29.331,True,7,4,none,
spider_dog_kennels_258,dog_kennels,hybrid,What is the average age of the dogs who have gone through any treatments?,"[""average age"", ""dogs treatments"", ""age"", ""treatment""]",ai-assisted-retrieval,"[""dogs"", ""treatments""]","[""dogs"", ""treatments""]",True,[],"[""dogs.age"", ""dogs.date_of_birth"", ""dogs.weight"", ""dogs.date_adopted"", ""dogs.abandoned_yn"", ""dogs.size_code"", ""dogs.breed_code"", ""breeds.breed_code""]",True,,[],[],False,True,False,False,2854,2860.814,35.99,True,7,4,none,
spider_dog_kennels_259,dog_kennels,hybrid,Find the average age of the dogs who went through treatments.,"[""average age dogs treatments"", ""dog age treatment"", ""avg_age"", ""dogs_treatments""]",ai-assisted-retrieval,"[""dogs"", ""treatments""]","[""dogs"", ""treatments""]",True,[],"[""dogs.date_of_birth"", ""dogs.date_adopted"", ""dogs.breed_code"", ""dogs.size_code"", ""dogs.age"", ""treatments.dog_id"", ""treatments.date_of_treatment"", ""treatments.cost_of_treatment""]",True,,[],[],False,True,False,False,3046,3050.944,29.966,True,7,4,none,
spider_dog_kennels_260,dog_kennels,hybrid,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","[""professionals"", ""state Indiana"", ""treatment count"", ""id last_name cell_phone""]",ai-assisted-retrieval,"[""professionals"", ""treatments""]","[""professionals"", ""treatments"", ""owners""]",True,"[""professionals.cell_number"", ""professionals.last_name"", ""professionals.professional_id"", ""treatments.professional_id""]","[""treatments.treatment_id"", ""treatments.professional_id"", ""owners.home_phone"", ""professionals.professional_id"", ""professionals.last_name"", ""professionals.state"", ""professionals.cell_number""]",True,,[],[],False,False,False,False,2966,2972.187,29.486,True,7,4,none,
spider_dog_kennels_261,dog_kennels,hybrid,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","[""professionals"", ""state"", ""cell phone"", ""treatments""]",ai-assisted-retrieval,"[""professionals"", ""treatments""]","[""professionals"", ""owners"", ""charges""]",False,"[""professionals.cell_number"", ""professionals.last_name"", ""professionals.professional_id"", ""treatments.professional_id""]","[""professionals.state"", ""owners.home_phone"", ""professionals.cell_number"", ""professionals.home_phone"", ""professionals.city"", ""professionals.email_address""]",False,,[],[],False,False,False,False,3108,3637.085,557.91,True,7,4,retrieval_miss,missing expected tables in retrieval: treatments
spider_dog_kennels_262,dog_kennels,hybrid,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,"[""dog treatment cost"", ""dog name owner expense"", ""treatment cost < 1000"", ""dog treatment expenses""]",ai-assisted-retrieval,"[""dogs"", ""treatments""]","[""treatments"", ""dogs"", ""treatment_types""]",True,[],"[""treatments.cost_of_treatment"", ""treatments.dog_id"", ""dogs.dog_id"", ""treatments.date_of_treatment"", ""treatments.treatment_type_code"", ""treatments.treatment_id"", ""dogs.breed_code""]",True,,[],[],False,True,False,False,3006,3011.881,26.411,True,7,4,none,
spider_dog_kennels_263,dog_kennels,hybrid,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,"[""dog name"", ""owner treatment cost"", ""treatment expense"", ""dog owner spending""]",ai-assisted-retrieval,"[""dogs"", ""treatments""]","[""treatments"", ""dogs"", ""owners""]",True,[],"[""dogs.owner_id"", ""treatments.dog_id"", ""treatments.cost_of_treatment"", ""dogs.dog_id"", ""owners.owner_id"", ""treatments.treatment_type_code""]",True,,[],[],False,True,False,False,2942,2947.353,29.895,True,7,4,none,
spider_dog_kennels_264,dog_kennels,hybrid,Which first names are used for professionals or owners but are not used as dog names?,"[""first_name"", ""professional"", ""owner"", ""dog_name""]",ai-assisted-retrieval,"[""dogs"", ""owners"", ""professionals""]","[""owners"", ""professionals"", ""dogs""]",True,[],"[""owners.first_name"", ""professionals.home_phone"", ""dogs.date_of_birth"", ""dogs.owner_id"", ""professionals.first_name"", ""owners.home_phone"", ""owners.cell_number""]",True,,[],[],False,True,False,False,2831,2837.037,32.255,True,7,4,none,
spider_dog_kennels_265,dog_kennels,hybrid,Find the first names that are used for professionals or owners but are not used as dog names.,"[""first_name"", ""professional"", ""owner"", ""dog_name""]",ai-assisted-retrieval,"[""dogs"", ""owners"", ""professionals""]","[""owners"", ""professionals"", ""dogs""]",True,[],"[""owners.first_name"", ""professionals.home_phone"", ""dogs.date_of_birth"", ""dogs.owner_id"", ""professionals.first_name"", ""owners.home_phone"", ""owners.cell_number""]",True,,[],[],False,True,False,False,3050,3058.506,33.115,True,7,4,none,
spider_dog_kennels_266,dog_kennels,hybrid,"Which professional did not operate any treatment on dogs? List the professional's id, role and email.","[""professional no treatment"", ""professional id role email"", ""treatment on dogs"", ""operated treatment""]",ai-assisted-retrieval,"[""professionals"", ""treatments""]","[""treatments"", ""treatment_types"", ""professionals""]",True,"[""professionals.email_address"", ""professionals.professional_id"", ""professionals.role_code"", ""treatments.professional_id""]","[""treatments.professional_id"", ""treatments.date_of_treatment"", ""treatment_types.treatment_type_description"", ""treatments.treatment_type_code"", ""treatments.treatment_id"", ""treatment_types.treatment_type_code""]",False,,[],[],False,False,False,False,2904,2911.077,32.356,True,7,4,retrieval_miss,task not solved
spider_dog_kennels_267,dog_kennels,hybrid,"Give me the id, role and email of the professionals who did not perform any treatment on dogs.","[""professionals id role email"", ""treatment dog"", ""no treatment"", ""professional treatment""]",ai-assisted-retrieval,"[""professionals"", ""treatments""]","[""treatments"", ""treatment_types"", ""professionals""]",True,"[""professionals.email_address"", ""professionals.professional_id"", ""professionals.role_code"", ""treatments.professional_id""]","[""treatments.professional_id"", ""treatments.treatment_id"", ""treatments.date_of_treatment"", ""treatments.cost_of_treatment"", ""treatments.treatment_type_code"", ""treatment_types.treatment_type_description"", ""treatment_types.treatment_type_code""]",False,,[],[],False,False,False,False,2916,2921.326,29.465,True,7,4,retrieval_miss,task not solved
spider_dog_kennels_268,dog_kennels,hybrid,"Which owner owns the most dogs? List the owner id, first name and last name.","[""owner dogs"", ""owner id first name last name"", ""most dogs"", ""owner dog count""]",ai-assisted-retrieval,"[""dogs"", ""owners""]","[""dogs"", ""owners""]",True,"[""dogs.owner_id"", ""owners.first_name"", ""owners.last_name"", ""owners.owner_id""]","[""dogs.owner_id"", ""owners.first_name"", ""dogs.breed_code"", ""owners.owner_id"", ""dogs.abandoned_yn"", ""dogs.dog_id"", ""dogs.date_adopted"", ""dogs.date_of_birth""]",False,,[],[],False,False,False,False,3529,3534.312,31.576,True,7,4,retrieval_miss,task not solved
spider_dog_kennels_269,dog_kennels,hybrid,"Return the owner id, first name and last name of the owner who has the most dogs.","[""owner id first name last name most dogs"", ""owner dogs count"", ""owner_id owner_first_name owner_last_name"", ""dog_count owner""]",ai-assisted-retrieval,"[""dogs"", ""owners""]","[""owners"", ""dogs""]",True,"[""dogs.owner_id"", ""owners.first_name"", ""owners.last_name"", ""owners.owner_id""]","[""dogs.owner_id"", ""owners.owner_id"", ""owners.first_name"", ""dogs.dog_id"", ""dogs.date_of_birth"", ""dogs.breed_code""]",False,,[],[],False,False,False,False,2895,2901.932,34.435,True,7,4,retrieval_miss,task not solved
spider_dog_kennels_270,dog_kennels,hybrid,"Which professionals have done at least two treatments? List the professional's id, role, and first name.","[""professionals"", ""treatments"", ""professional_id role first_name"", ""treatment count""]",ai-assisted-retrieval,"[""professionals"", ""treatments""]","[""treatments"", ""professionals"", ""treatment_types""]",True,"[""professionals.first_name"", ""professionals.professional_id"", ""professionals.role_code"", ""treatments.professional_id""]","[""treatments.professional_id"", ""treatments.treatment_type_code"", ""treatments.treatment_id"", ""treatments.date_of_treatment"", ""treatment_types.treatment_type_code"", ""professionals.professional_id"", ""treatments.cost_of_treatment""]",False,,[],[],False,False,False,False,3050,3053.951,29.885,True,7,4,retrieval_miss,task not solved
